id,tipo,ano,estado,municipio,localidad,solicitudes_atendidas,solicitudes_recibidas,cod_inegi_localidad,cod_inegi_municipio
1,GASOLINA,2014,"BAJA CALIFORNIA",ENSENADA,"3 PARCELA",1,1,,002001
2,GASOLINA,2014,"BAJA CALIFORNIA",ENSENADA,"BAHIA DE LOS ANGELES",1,1,002001046,002001
3,GASOLINA,2014,"BAJA CALIFORNIA",ENSENADA,"CORONEL ESTEBAN CANTU",7,7,002001184,002001
4,GASOLINA,2014,"BAJA CALIFORNIA",ENSENADA,"EJIDO RUBEN JARAMILLO",7,7,002001200,002001
5,GASOLINA,2014,"BAJA CALIFORNIA",ENSENADA,"EL SAUZAL",1,1,,002001
6,GASOLINA,2014,"BAJA CALIFORNIA",ENSENADA,ENSENADA,17,17,002001001,002001
7,GASOLINA,2014,"BAJA CALIFORNIA",ENSENADA,"ISLA DE CEDROS",6,6,002001124,002001
8,GASOLINA,2014,"BAJA CALIFORNIA",ENSENADA,"SANTO TOMAS",3,3,002001242,002001
9,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"CABO SAN LAZARO (ISLA MAGDALENA)",1,1,,003001
10,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"CIUDAD CONSTITUCION",8,8,003001001,003001
11,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"CIUDAD CONSTITUCION",0,10,003001001,003001
12,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"EJIDO SANTO DOMINGO, SIN NOMBRE",0,1,,003001
13,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"EL CORRALITO",1,1,003001482,003001
14,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"EL CORRALITO",0,1,003001482,003001
15,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"EL PORVENIR",1,1,003001217,003001
16,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"EL VOLCAN (ISLA MAGDALENA)",13,13,,003001
17,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"LA PURISIMA",0,2,003001244,003001
18,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"LA VIRGENCITA (ISLA MAGDALENA)",1,1,,003001
19,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"LAS BARRANCAS",0,1,003001049,003001
20,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"LAS BARRANCAS",24,24,003001049,003001
21,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"PUERTO ADOLFO LOPEZ MATEOS",0,12,003001003,003001
22,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"PUERTO ADOLFO LOPEZ MATEOS",31,31,003001003,003001
23,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"PUERTO ALCATRAZ (ISLA SANTA MARGARITA)",0,8,,003001
24,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"PUERTO MAGDALENA (BAHIA MAGDALENA)",0,7,,003001
25,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"PUERTO MAGDALENA (BAHIA MAGDALENA)",10,10,,003001
26,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"PUERTO SAN CARLOS",35,35,003001280,003001
27,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"PUERTO SAN CARLOS",0,45,003001280,003001
28,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"PUNTA ARENAS (ISLA MAGDALENA, PUERTO CARGUERO)",6,6,,003001
29,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,RAMADITAS,0,1,003001266,003001
30,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"SAN JUANICO",20,20,0030012086,003001
31,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"SAN MARTIN",1,1,003001315,003001
32,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"SANTA MARIA (ISLA MAGDALENA)",1,1,,003001
33,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"SANTO DOMINGO (VALLE SANTO DOMINGO)",1,1,,003001
34,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"SANTO DOMINGO (VALLE SANTO DOMINGO)",0,10,,003001
35,GASOLINA,2014,"BAJA CALIFORNIA SUR",COMONDU,"SANTO DOMINGO VIEJO",0,8,0030011363,003001
36,GASOLINA,2014,"BAJA CALIFORNIA SUR","LA PAZ","A DONDE",0,2,0030031739,003003
37,GASOLINA,2014,"BAJA CALIFORNIA SUR","LA PAZ","AGUA AMARGA",0,46,003003020,003003
38,GASOLINA,2014,"BAJA CALIFORNIA SUR","LA PAZ","AGUA BLANCA",0,1,003003022,003003
39,GASOLINA,2014,"BAJA CALIFORNIA SUR","LA PAZ","AGUA NUEVA",1,1,,003003
40,GASOLINA,2014,"BAJA CALIFORNIA SUR","LA PAZ","EL PESCADERO",1,1,003003684,003003
41,GASOLINA,2014,"BAJA CALIFORNIA SUR","LA PAZ","LA PAZ",15,15,003003001,003003
42,GASOLINA,2014,"BAJA CALIFORNIA SUR","LA PAZ","LA PAZ",0,51,003003001,003003
43,GASOLINA,2014,"BAJA CALIFORNIA SUR","LA PAZ","LEY FEDERAL DE REFORMA AGRARIA DOS",0,1,,003003
44,GASOLINA,2014,"BAJA CALIFORNIA SUR","LA PAZ","SAN JUANITO",4,4,0030031939,003003
45,GASOLINA,2014,"BAJA CALIFORNIA SUR","LA PAZ","SAN PEDRO",0,3,003003268,003003
46,GASOLINA,2014,"BAJA CALIFORNIA SUR","LA PAZ","SANTA RITA",0,4,003003293,003003
47,GASOLINA,2014,"BAJA CALIFORNIA SUR","LA PAZ","SANTO DOMINGO VIEJO",0,1,,003003
48,GASOLINA,2014,"BAJA CALIFORNIA SUR","LA PAZ","TODOS SANTOS",20,20,003003003,003003
49,GASOLINA,2014,"BAJA CALIFORNIA SUR",LORETO,LORETO,0,5,003009001,003009
50,GASOLINA,2014,"BAJA CALIFORNIA SUR",MULEGE,"BAHIA ASUNCION",43,43,003002014,003002
51,GASOLINA,2014,"BAJA CALIFORNIA SUR",MULEGE,"BAHIA TORTUGAS (SAN BARTOLOME)",94,94,,003002
52,GASOLINA,2014,"BAJA CALIFORNIA SUR",MULEGE,"ESTERO DE LA BOCANA",4,4,003002056,003002
53,GASOLINA,2014,"BAJA CALIFORNIA SUR",MULEGE,"GUERRERO NEGRO",1,1,003002066,003002
54,GASOLINA,2014,"BAJA CALIFORNIA SUR",MULEGE,"LA BOCANA (LA BOCANITA)",7,7,,003002
55,GASOLINA,2014,"BAJA CALIFORNIA SUR",MULEGE,"LA BOCANA (LA BOCANITA)",0,35,,003002
56,GASOLINA,2014,"BAJA CALIFORNIA SUR",MULEGE,"PUNTA ABREOJOS",36,36,003002116,003002
57,GASOLINA,2014,"BAJA CALIFORNIA SUR",MULEGE,"SAN HIPOLITO (BAHIA SAN HIPOLITO)",1,1,,003002
58,GASOLINA,2014,"BAJA CALIFORNIA SUR",MULEGE,"SANTA ROSALIA",1,1,003002001,003002
59,GASOLINA,2014,"BAJA CALIFORNIA SUR",MULEGE,"SANTA ROSALIA",0,18,003002001,003002
60,GASOLINA,2014,CAMPECHE,CABORCA,"HEROICA CABORCA",3,3,,
61,GASOLINA,2014,CAMPECHE,CALKINI,"ISLA ARENA (PUNTA ARENA)",184,193,,004001
62,GASOLINA,2014,CAMPECHE,CALKINI,TANKUCHE,3,7,004001014,004001
63,GASOLINA,2014,CAMPECHE,CAMPECHE,BETHANIA,1,1,004002070,004002
64,GASOLINA,2014,CAMPECHE,CAMPECHE,CAMPECHE,233,233,,004002
65,GASOLINA,2014,CAMPECHE,CAMPECHE,IMI,1,1,004002086,004002
66,GASOLINA,2014,CAMPECHE,CAMPECHE,LEOPARDO,1,1,004002594,004002
67,GASOLINA,2014,CAMPECHE,CAMPECHE,LERMA,81,81,004002087,004002
68,GASOLINA,2014,CAMPECHE,CAMPECHE,"SAN ANTONIO",1,1,004002753,004002
69,GASOLINA,2014,CAMPECHE,CANDELARIA,CANDELARIA,5,5,004011001,004011
70,GASOLINA,2014,CAMPECHE,CARMEN,ATASTA,12,12,004003006,004003
71,GASOLINA,2014,CAMPECHE,CARMEN,"CIUDAD DEL CARMEN",159,159,004003001,004003
72,GASOLINA,2014,CAMPECHE,CARMEN,"EL CARMEN",8,8,004003105,004003
73,GASOLINA,2014,CAMPECHE,CARMEN,"EMILIANO ZAPATA",5,5,,004003
74,GASOLINA,2014,CAMPECHE,CARMEN,"ISLA AGUADA",112,112,004003199,004003
75,GASOLINA,2014,CAMPECHE,CARMEN,"NUEVO CAMPECHITO",1,1,004003118,004003
76,GASOLINA,2014,CAMPECHE,CARMEN,"NUEVO PROGRESO",2,2,004003005,004003
77,GASOLINA,2014,CAMPECHE,CARMEN,"PLAN DE AYALA",2,2,004003066,004003
78,GASOLINA,2014,CAMPECHE,CARMEN,SABANCUY,101,101,004003614,004003
79,GASOLINA,2014,CAMPECHE,CARMEN,"SAN ANTONIO CARDENAS",10,10,004003101,004003
80,GASOLINA,2014,CAMPECHE,CHAMPOTON,CHAMPOTON,228,228,004004001,004004
81,GASOLINA,2014,CAMPECHE,CHAMPOTON,"CIUDAD DEL SOL",1,1,004004017,004004
82,GASOLINA,2014,CAMPECHE,CHAMPOTON,"EL PORVENIR",3,3,004004233,004004
83,GASOLINA,2014,CAMPECHE,CHAMPOTON,"LA JOYA",11,11,004004016,004004
84,GASOLINA,2014,CAMPECHE,CHAMPOTON,"LA NORIA",1,1,004004021,004004
85,GASOLINA,2014,CAMPECHE,CHAMPOTON,"PLAYA LA GUADALUPE",2,2,,004004
86,GASOLINA,2014,CAMPECHE,CHAMPOTON,"SAN FRANCISCO",1,1,004004272,004004
87,GASOLINA,2014,CAMPECHE,CHAMPOTON,"SAN ISIDRO",2,2,004004087,004004
88,GASOLINA,2014,CAMPECHE,CHAMPOTON,SEYBAPLAYA,246,247,004004035,004004
89,GASOLINA,2014,CAMPECHE,CHAMPOTON,"VILLA MADERO",50,50,004004045,004004
90,GASOLINA,2014,CAMPECHE,HALACHO,SIHO,1,1,,
91,GASOLINA,2014,CAMPECHE,OCOSINGO,OCOSINGO,1,1,,
92,GASOLINA,2014,CHIAPAS,ACAPETAHUA,ACAPETAHUA,10,10,007003001,007003
93,GASOLINA,2014,CHIAPAS,ACAPETAHUA,"BARRA ZACAPULCO",22,22,007003006,007003
94,GASOLINA,2014,CHIAPAS,ACAPETAHUA,"LA LUPE",15,15,007003140,007003
95,GASOLINA,2014,CHIAPAS,ACAPETAHUA,"LA PALMA",19,19,007003029,007003
96,GASOLINA,2014,CHIAPAS,ACAPETAHUA,"LAS GARZAS",1,1,007003052,007003
97,GASOLINA,2014,CHIAPAS,ACAPETAHUA,"LAS LAURAS",9,9,007003093,007003
98,GASOLINA,2014,CHIAPAS,ACAPETAHUA,NAHUALAPA,2,2,007003097,007003
99,GASOLINA,2014,CHIAPAS,ACAPETAHUA,"RIO ARRIBA",9,9,007003073,007003
100,GASOLINA,2014,CHIAPAS,ARRIAGA,"EMILIANO ZAPATA",17,17,007009041,007009
101,GASOLINA,2014,CHIAPAS,ARRIAGA,"LA GLORIA",28,28,007009046,007009
102,GASOLINA,2014,CHIAPAS,CATAZAJA,CATAZAJA,13,13,007016001,007016
103,GASOLINA,2014,CHIAPAS,CATAZAJA,"EL PAJONAL",1,1,007016016,007016
104,GASOLINA,2014,CHIAPAS,CATAZAJA,"EL REMOLINO 1A. SECCION",1,1,,007016
105,GASOLINA,2014,CHIAPAS,CATAZAJA,"PUNTA ARENA",3,3,007016019,007016
106,GASOLINA,2014,CHIAPAS,ESCUINTLA,ESCUINTLA,1,1,007032001,007032
107,GASOLINA,2014,CHIAPAS,"FRONTERA COMALAPA","FRONTERA COMALAPA",1,1,007034001,007034
108,GASOLINA,2014,CHIAPAS,"LA CONCORDIA","DIAMANTE DE ECHEVERRIA",8,8,,007020
109,GASOLINA,2014,CHIAPAS,"LA CONCORDIA",GUADALUPE,1,1,007020285,007020
110,GASOLINA,2014,CHIAPAS,"LA CONCORDIA","IGNACIO ZARAGOZA",24,24,007020049,007020
111,GASOLINA,2014,CHIAPAS,"LA CONCORDIA","LA CONCORDIA",24,24,007020001,007020
112,GASOLINA,2014,CHIAPAS,"LA CONCORDIA","NIÑOS HEROES",13,13,,007020
113,GASOLINA,2014,CHIAPAS,"LA CONCORDIA","PLAN DE AGUA PRIETA",20,20,007020025,007020
114,GASOLINA,2014,CHIAPAS,"LA LIBERTAD","LA LIBERTAD",11,11,007050001,007050
115,GASOLINA,2014,CHIAPAS,MAPASTEPEC,"EL CASTAÑO",18,18,,007051
116,GASOLINA,2014,CHIAPAS,MAPASTEPEC,"SANTA ISABEL",2,2,007051454,007051
117,GASOLINA,2014,CHIAPAS,MAZATAN,"SAN JOSE EL HUAYATE (BARRA DE SAN JOSE)",15,15,,007054
118,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,"BARRA SANTIAGO",3,3,007069530,007069
119,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,BUENAVISTA,1,1,007069004,007069
120,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,CENICEROS,33,33,007069008,007069
121,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,"EL PALMARCITO",63,63,007069032,007069
122,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,"EL ZAPOTAL",56,56,007069059,007069
123,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,"EMBARCADERO PALO BLANCO",1,1,007069146,007069
124,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,GUADALUPE,1,1,007069729,007069
125,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,"ISLA MORELOS",6,6,007069022,007069
126,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,"LA ESPERANZA",1,1,007069326,007069
127,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,"LA ESPERANZA (EL ZAPOTAL)",33,33,,007069
128,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,"LAS BRISAS",57,57,007069003,007069
129,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,"LAS CUACHES",35,35,007069012,007069
130,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,"MANCOMUN COMUNIDAD CARRETA",1,1,007069691,007069
131,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,PALMARIO,2,2,007069605,007069
132,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,PIJIJIAPAN,41,41,007069001,007069
133,GASOLINA,2014,CHIAPAS,PIJIJIAPAN,"SANTA CRUZ (PALO BLANCO)",1,1,007069487,007069
134,GASOLINA,2014,CHIAPAS,TAPACHULA,"BARRA DE CAHUACAN (LAS GAVIOTAS)",2,2,,007089
135,GASOLINA,2014,CHIAPAS,TAPACHULA,GUADALUPE,1,1,007089736,007089
136,GASOLINA,2014,CHIAPAS,TAPACHULA,"PUERTO MADERO (SAN BENITO)",202,202,007089148,007089
137,GASOLINA,2014,CHIAPAS,TAPACHULA,"TAPACHULA DE CORDOVA Y ORDOÑEZ",10,10,,007089
138,GASOLINA,2014,CHIAPAS,TONALA,"BOCA DEL CIELO",29,29,007097212,007097
139,GASOLINA,2014,CHIAPAS,TONALA,"CABEZA DE TORO",27,27,007097006,007097
140,GASOLINA,2014,CHIAPAS,TONALA,"EL VERGEL (MANUEL VELASCO SUAREZ)",1,1,,007097
141,GASOLINA,2014,CHIAPAS,TONALA,HUIZACHAL,1,1,007097024,007097
142,GASOLINA,2014,CHIAPAS,TONALA,"MANUEL AVILA CAMACHO (PONTE DURO)",3,3,007097033,007097
143,GASOLINA,2014,CHIAPAS,TONALA,PAREDON,165,165,007097040,007097
144,GASOLINA,2014,CHIAPAS,TONALA,"PUEBLO NUEVO (SAN CAYETANO)",1,1,007097044,007097
145,GASOLINA,2014,CHIAPAS,TONALA,TONALA,1,1,007097001,007097
146,GASOLINA,2014,CHIAPAS,"VILLA CORZO",BELLAVISTA,2,2,007107022,007107
147,GASOLINA,2014,CHIAPAS,"VILLA CORZO","EL CIELITO (BUENAVISTA)",1,1,007107629,007107
148,GASOLINA,2014,CHIAPAS,"VILLA CORZO","EL MIRADOR",1,1,007107721,007107
149,GASOLINA,2014,CHIAPAS,"VILLA CORZO","EL PARRAL",2,2,007107166,007107
150,GASOLINA,2014,CHIAPAS,"VILLA CORZO","EMBARCADERO DE JERICO (EL SIGLO)",5,5,0071071551,007107
151,GASOLINA,2014,CHIAPAS,"VILLA CORZO",ESQUIPULAS,1,1,0071072484,007107
152,GASOLINA,2014,CHIAPAS,"VILLA CORZO","JERICO (PORVENIR JERICO)",17,17,,007107
153,GASOLINA,2014,CHIAPAS,"VILLA CORZO","LOMA BONITA",1,1,007107397,007107
154,GASOLINA,2014,CHIAPAS,"VILLA CORZO","MANUEL AVILA CAMACHO",15,15,007107123,007107
155,GASOLINA,2014,CHIAPAS,"VILLA CORZO","REVOLUCION MEXICANA",6,6,007107200,007107
156,GASOLINA,2014,CHIAPAS,"VILLA CORZO","SAN JULIAN",1,1,007107233,007107
157,GASOLINA,2014,CHIAPAS,"VILLA CORZO",SANTIAGO,2,2,007107259,007107
158,GASOLINA,2014,CHIAPAS,"VILLA CORZO","VALLE MORELOS",5,5,007107298,007107
159,GASOLINA,2014,CHIAPAS,"VILLA CORZO","VILLA CORZO",10,10,007107001,007107
160,GASOLINA,2014,COLIMA,ARMERIA,ARMERIA,1,1,,006001
161,GASOLINA,2014,COLIMA,ARMERIA,"EL PARAISO (BALNEARIO)",7,7,,006001
162,GASOLINA,2014,COLIMA,MANZANILLO,"EL COLOMO",1,1,006007021,006007
163,GASOLINA,2014,COLIMA,MANZANILLO,MANZANILLO,4,4,006007001,006007
164,GASOLINA,2014,GUERRERO,"ACAPULCO DE JUAREZ","ACAPULCO DE JUAREZ",9,9,012001001,012001
165,GASOLINA,2014,GUERRERO,"ACAPULCO DE JUAREZ","CANDELILLA (LAS PALMITAS)",2,2,012001351,012001
166,GASOLINA,2014,GUERRERO,"ACAPULCO DE JUAREZ","COLONIA CINCO DE MAYO PARTE ALTA",1,1,012001535,012001
167,GASOLINA,2014,GUERRERO,"ACAPULCO DE JUAREZ","EL ARENAL",2,2,012001297,012001
168,GASOLINA,2014,GUERRERO,"ACAPULCO DE JUAREZ","SAN PEDRO LAS PLAYAS",7,7,012001158,012001
169,GASOLINA,2014,GUERRERO,"ACAPULCO DE JUAREZ","TRES PALOS",2,2,012001166,012001
170,GASOLINA,2014,GUERRERO,"FLORENCIO VILLARREAL","BOCA DEL RIO",2,2,012030006,012030
171,GASOLINA,2014,GUERRERO,MARQUELIA,"LA BARRA DE TECOANAPA (BARRA DE TECOANAPA)",18,18,,012077
172,GASOLINA,2014,HIDALGO,ALFAJAYUCAN,ALFAJAYUCAN,1,1,013006001,013006
173,GASOLINA,2014,HIDALGO,ALFAJAYUCAN,CEBOLLETAS,2,2,013006006,013006
174,GASOLINA,2014,HIDALGO,ALFAJAYUCAN,"LA HUAPILLA",5,5,013006014,013006
175,GASOLINA,2014,HIDALGO,ALFAJAYUCAN,"SAN ANTONIO CORRALES",13,13,013006029,013006
176,GASOLINA,2014,HIDALGO,ALFAJAYUCAN,ZOZEA,5,5,013006044,013006
177,GASOLINA,2014,HIDALGO,"CADEREYTA DE MONTES","BELLAVISTA DEL RIO",1,1,,
178,GASOLINA,2014,HIDALGO,"CADEREYTA DE MONTES","CERRO PRIETO",1,1,,
179,GASOLINA,2014,HIDALGO,TASQUILLO,CUAUHTEMOC,2,2,013058008,013058
180,GASOLINA,2014,HIDALGO,TASQUILLO,"EL EPAZOTE",12,12,013058010,013058
181,GASOLINA,2014,HIDALGO,TASQUILLO,"LA FLORIDA",4,4,013058011,013058
182,GASOLINA,2014,HIDALGO,TASQUILLO,NOXTHEY,45,46,013058016,013058
183,GASOLINA,2014,HIDALGO,TECOZAUTLA,ALJIBES,2,2,013059003,013059
184,GASOLINA,2014,HIDALGO,TECOZAUTLA,"EL PASO",18,18,013059024,013059
185,GASOLINA,2014,HIDALGO,TECOZAUTLA,"EL RIITO",15,15,013059026,013059
186,GASOLINA,2014,HIDALGO,TECOZAUTLA,"LA CRUZ",1,1,013059087,013059
187,GASOLINA,2014,HIDALGO,TECOZAUTLA,MANGUANI,23,23,013059018,013059
188,GASOLINA,2014,HIDALGO,TECOZAUTLA,TZIDEJHE,4,4,013059054,013059
189,GASOLINA,2014,HIDALGO,ZIMAPAN,"EL CARRIZAL",1,1,013084182,013084
190,GASOLINA,2014,HIDALGO,ZIMAPAN,"EL SAUCILLO",9,9,013084050,013084
191,GASOLINA,2014,HIDALGO,ZIMAPAN,"LA CRUZ (EJIDO DE LA CRUZ)",2,2,013084071,013084
192,GASOLINA,2014,HIDALGO,ZIMAPAN,"LLANO SEGUNDO",7,7,013084029,013084
193,GASOLINA,2014,HIDALGO,ZIMAPAN,PONTIHU,1,1,013084074,013084
194,GASOLINA,2014,HIDALGO,ZIMAPAN,PUETZEY,1,1,013084075,013084
195,GASOLINA,2014,HIDALGO,ZIMAPAN,TAXTHO,1,1,013084054,013084
196,GASOLINA,2014,HIDALGO,ZIMAPAN,"VICENTE GUERRERO (EL TABLON)",8,8,013084061,013084
197,GASOLINA,2014,HIDALGO,ZIMAPAN,YETHAY,5,5,013084067,013084
198,GASOLINA,2014,JALISCO,"ACATLAN DE JUAREZ","SAN PEDRO VALENCIA",1,1,014002007,014002
199,GASOLINA,2014,JALISCO,AMATITAN,AMATITAN,21,21,014005001,014005
200,GASOLINA,2014,JALISCO,AYUTLA,"EL ARRAYAN",1,1,014017006,014017
201,GASOLINA,2014,JALISCO,AYUTLA,"EL SALTO (CERRITOS)",3,3,014017085,014017
202,GASOLINA,2014,JALISCO,BUENAVISTA,"FELIPE CARRILLO PUERTO (LA RUANA)",5,5,,
203,GASOLINA,2014,JALISCO,BUENAVISTA,"SAN JOSE PIEDRAS BLANCAS (SAN JOSE)",2,2,,
204,GASOLINA,2014,JALISCO,"CABO CORRIENTES",CHIMO,6,6,014020021,014020
205,GASOLINA,2014,JALISCO,"CABO CORRIENTES","EL TUITO",2,2,014020001,014020
206,GASOLINA,2014,JALISCO,"CABO CORRIENTES",IPALA,1,1,014020034,014020
207,GASOLINA,2014,JALISCO,"CABO CORRIENTES","LAS ANIMAS DE SUCHITLAN",1,1,014020195,014020
208,GASOLINA,2014,JALISCO,"CABO CORRIENTES","LOS CORRALES",6,6,014020082,014020
209,GASOLINA,2014,JALISCO,"CABO CORRIENTES",PIZOTA,3,3,014020057,014020
210,GASOLINA,2014,JALISCO,"CABO CORRIENTES",QUIMIXTO,1,1,014020062,014020
211,GASOLINA,2014,JALISCO,"CABO CORRIENTES","TEHUAMIXTLE (TEHUALMIXTLE)",11,11,014020088,014020
212,GASOLINA,2014,JALISCO,"CABO CORRIENTES","VILLA DEL MAR",1,1,014020087,014020
213,GASOLINA,2014,JALISCO,"CABO CORRIENTES",YELAPA,10,10,014020070,014020
214,GASOLINA,2014,JALISCO,CHAPALA,CHAPALA,67,67,014030001,014030
215,GASOLINA,2014,JALISCO,CHAPALA,"EL TECOLOTE",1,1,014030082,014030
216,GASOLINA,2014,JALISCO,CHAPALA,"SAN ANTONIO TLAYACAPAN",3,3,014030005,014030
217,GASOLINA,2014,JALISCO,CHAPALA,"SANTA CRUZ DE LA SOLEDAD",1,1,014030007,014030
218,GASOLINA,2014,JALISCO,CIHUATLAN,"BARRA DE NAVIDAD",33,33,014022006,014022
219,GASOLINA,2014,JALISCO,CIHUATLAN,CIHUATLAN,2,2,014022001,014022
220,GASOLINA,2014,JALISCO,CIHUATLAN,"COLONIA PINAL VILLA",1,1,014022109,014022
221,GASOLINA,2014,JALISCO,CIHUATLAN,"SAN PATRICIO (MELAQUE)",20,20,014022033,014022
222,GASOLINA,2014,JALISCO,"COJUMATLAN DE REGULES","PETATAN (ISLA DE PETATAN)",1,1,,
223,GASOLINA,2014,JALISCO,JAMAY,JAMAY,69,69,014047001,014047
224,GASOLINA,2014,JALISCO,JAMAY,"LA MALTARAÑA (LA PALMITA)",18,19,,014047
225,GASOLINA,2014,JALISCO,"JILOTLAN DE LOS DOLORES","AGUA CALIENTE",4,4,014049430,014049
226,GASOLINA,2014,JALISCO,"JILOTLAN DE LOS DOLORES",CHILATAN,66,66,014049277,014049
227,GASOLINA,2014,JALISCO,"JILOTLAN DE LOS DOLORES","CHILATAN NUEVO",1,1,014049278,014049
228,GASOLINA,2014,JALISCO,"JILOTLAN DE LOS DOLORES",CORONGOROS,4,4,014049062,014049
229,GASOLINA,2014,JALISCO,"JILOTLAN DE LOS DOLORES","EL TERRERO",2,2,014049199,014049
230,GASOLINA,2014,JALISCO,"JILOTLAN DE LOS DOLORES","JILOTLAN DE LOS DOLORES",7,7,014049001,014049
231,GASOLINA,2014,JALISCO,"JILOTLAN DE LOS DOLORES","LA PRESA",2,2,014049162,014049
232,GASOLINA,2014,JALISCO,"JILOTLAN DE LOS DOLORES","LOS COPALES",1,1,014049060,014049
233,GASOLINA,2014,JALISCO,"JILOTLAN DE LOS DOLORES","PIEDRAS BLANCAS",1,1,014049306,014049
234,GASOLINA,2014,JALISCO,"JILOTLAN DE LOS DOLORES","RANCHO NUEVO (EL MURCIELAGO)",16,16,014049227,014049
235,GASOLINA,2014,JALISCO,"JILOTLAN DE LOS DOLORES","SAN JOSE",2,2,014049318,014049
236,GASOLINA,2014,JALISCO,JOCOTEPEC,"SAN JUAN COSALA",2,2,014050011,014050
237,GASOLINA,2014,JALISCO,"LA HUERTA","AGUA CALIENTE NUEVA",1,1,014043140,014043
238,GASOLINA,2014,JALISCO,"LA HUERTA",CHAMELA,14,14,014043033,014043
239,GASOLINA,2014,JALISCO,"LA HUERTA","EMILIANO ZAPATA",4,4,014043036,014043
240,GASOLINA,2014,JALISCO,"LA HUERTA","FRANCISCO VILLA",9,9,014043041,014043
241,GASOLINA,2014,JALISCO,"LA HUERTA","LA HUERTA",3,3,014043001,014043
242,GASOLINA,2014,JALISCO,"LA HUERTA","LA MANZANILLA",17,17,014043062,014043
243,GASOLINA,2014,JALISCO,"LA HUERTA",PERULA,44,44,014043146,014043
244,GASOLINA,2014,JALISCO,"LA HUERTA","SAN MATEO",3,3,014043099,014043
245,GASOLINA,2014,JALISCO,MANZANILLO,"LA CULEBRA",1,1,,
246,GASOLINA,2014,JALISCO,MANZANILLO,"LA CULEBRA (COLIMILLA)",2,2,,
247,GASOLINA,2014,JALISCO,MANZANILLO,MANZANILLO,1,1,,
248,GASOLINA,2014,JALISCO,OCOTLAN,"AGUA CALIENTE",2,2,014063062,014063
249,GASOLINA,2014,JALISCO,OCOTLAN,"EL FUERTE",6,6,,014063
250,GASOLINA,2014,JALISCO,OCOTLAN,OCOTLAN,151,151,014063001,014063
251,GASOLINA,2014,JALISCO,PONCITLAN,"AGUA CALIENTE",19,19,014066002,014066
252,GASOLINA,2014,JALISCO,PONCITLAN,CHALPICOTE,10,10,014066043,014066
253,GASOLINA,2014,JALISCO,PONCITLAN,"CUESTA DE MEZCALA",3,3,014066010,014066
254,GASOLINA,2014,JALISCO,PONCITLAN,"CUITZEO (LA ESTANCIA)",3,3,014066011,014066
255,GASOLINA,2014,JALISCO,PONCITLAN,"EL GUSANO (EL MEZQUITE)",4,4,014066016,014066
256,GASOLINA,2014,JALISCO,PONCITLAN,"EL ROMEREÑO (INFONAVIT)",1,1,,014066
257,GASOLINA,2014,JALISCO,PONCITLAN,"EL ZAPOTE",2,2,014066036,014066
258,GASOLINA,2014,JALISCO,PONCITLAN,"LA OCOTERITA (LA OCOTERA CHICA)",1,1,014066092,014066
